stack=F27A_1_s6;stackdb=F27A_1_s6_db2;saveTime=3544528990.246000;version=20151224;numHeaderRow=6;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,576,577,75.5,0,0.3,62,0,0,,,,
,1,1,NaN,577,950,374,43.1,0,0.3,62,0,0,,,,
,2,2,NaN,951,1208,258,36.4,0,0.3,62,0,0,,,,
,3,3,NaN,1209,1467,259,30.1,0,0.3,62,0,0,,,,
,4,4,NaN,1468,1904,437,51,0,0.3,62,0,0,,,,
,5,5,NaN,1905,2045,141,19.5,0,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,40.608002,38.987999,34.000000,34.000000,NaN,NaN,72.000000,0.000000,NaN,NaN,NaN,NaN,9.367934,13.662244,9.367934,13.662244,NaN,NaN,NaN,
NaN,NaN,40.716000,38.880001,34.000000,34.000000,NaN,NaN,73.000000,0.000000,NaN,NaN,NaN,NaN,9.520666,13.814976,9.520666,13.814976,NaN,NaN,NaN,
NaN,NaN,40.824001,38.771999,34.000000,34.000000,NaN,NaN,74.000000,0.000000,NaN,NaN,NaN,NaN,9.673404,13.967713,9.673404,13.967713,NaN,NaN,NaN,
NaN,NaN,40.931999,38.664001,34.000000,34.000000,NaN,NaN,75.000000,0.000000,NaN,NaN,NaN,NaN,9.826137,14.120446,9.826137,14.120446,NaN,NaN,NaN,
NaN,NaN,41.040001,38.556000,34.000000,34.000000,NaN,NaN,76.000000,0.000000,NaN,NaN,NaN,NaN,9.978873,14.273183,9.978873,14.273183,NaN,NaN,NaN,
NaN,NaN,41.147999,38.448002,34.000000,34.000000,NaN,NaN,77.000000,0.000000,NaN,NaN,NaN,NaN,10.131606,14.425916,10.131606,14.425916,NaN,NaN,NaN,
NaN,NaN,41.256001,38.340000,34.000000,34.000000,NaN,NaN,78.000000,0.000000,NaN,NaN,NaN,NaN,10.284343,14.578652,10.284343,14.578652,NaN,NaN,NaN,
NaN,NaN,41.363998,38.231998,34.000000,34.000000,NaN,NaN,79.000000,0.000000,NaN,NaN,NaN,NaN,10.437078,14.731387,10.437078,14.731387,NaN,NaN,NaN,
NaN,NaN,41.472000,38.124001,34.000000,34.000000,NaN,NaN,80.000000,0.000000,NaN,NaN,NaN,NaN,10.589812,14.884123,10.589812,14.884123,NaN,NaN,NaN,
NaN,NaN,41.580002,38.015999,34.000000,34.000000,NaN,NaN,81.000000,0.000000,NaN,NaN,NaN,NaN,10.742550,15.036860,10.742550,15.036860,NaN,NaN,NaN,
